AAM,Conversion
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0105
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.1585
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.018
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.077
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0114999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0165
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0775
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0309999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0365
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.288
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.072
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.019
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.072
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0339999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0199999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0116999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0017
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.1375
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.011
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0099999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0124999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.1978
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.4274999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.049
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.023
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0044999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.04
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0195
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.2024999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.1559999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0445
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0895
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0595
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0235
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.044
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0505
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0029999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0175
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0005
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0239999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.023
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0435
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0054999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0225
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0014999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.045
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0129999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0465
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.053
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0139999999999999
[O:1]=[P:2]([OH:3])([OH:4])[O:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[OH2:15]>>[OH:5][CH2:6][C@@H:7]([OH:8])[C@H:9]([OH:10])[C@H:11]([OH:12])[CH2:13][OH:14].[O:1]=[P:2]([OH:3])([OH:4])[OH:15],0.0745
