AAM,dh
[C:2]([H:3])[O:4][C:5]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13].[O:1]>>[O:1]=[C:2]([H:3])[O:4][C:5]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13],-7.52917930168
[H:1][C:2]=[C:3]([O:4][O:5])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13].[H:6]>>[H:1][C:2]=[C:3]([O:4][O:5][H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13],-3.73180965405
[H:1][O:2][C:3][C:4]([H:5])([H:6])[C:7][C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8]>>[H:1][O:2][C:3][C:4]([H:5])([H:6])[C:7]([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15],-4.93632210824
[H:1][C:2]#[C:3][C:5]([H:6])([H:7])[O:8][O:9][C:10]([H:11])([H:12])[H:13].[H:4]>>[H:1][C:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[O:8][O:9][C:10]([H:11])([H:12])[H:13],-1.92007750506
[C:10]([H:11])[H:12].[H:1][C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8]([H:9])[C:13]([H:14])([H:15])[H:16]>>[H:1][C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C@@:8]([H:9])([C:10]([H:11])[H:12])[C:13]([H:14])([H:15])[H:16],-5.12370298
[H:1][C:2]#[C:3][O:4][C:5]([O:7][H:8])[C:9]([H:10])([H:11])[H:12].[H:6]>>[H:1][C:2]#[C:3][O:4][C@@:5]([H:6])([O:7][H:8])[C:9]([H:10])([H:11])[H:12],-4.32906238829
[H:1][C:2][O:4][C:5]([H:6])([H:7])[C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17].[H:3]>>[H:1][C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17],-3.8918955990400006
[C:2]#[C:3][C:4]([H:5])([H:6])[O:7][C:8]([H:9])([H:10])[O:11][H:12].[H:1]>>[H:1][C:2]#[C:3][C:4]([H:5])([H:6])[O:7][C:8]([H:9])([H:10])[O:11][H:12],-5.80617013916
[C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13].[O:1]=[C:2][H:3]>>[O:1]=[C:2]([H:3])/[C:4]([H:5])=[C:6](\[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13],-4.45647861417
[H:12].[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]>>[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11][H:12],-3.85202195005
[C:2][C:6]#[C:7][C:8]([H:9])([H:10])[H:11].[H:1][C:5]([H:3])[H:4]>>[H:1][C:2]([H:3])([H:4])[C:5][C:6]#[C:7][C:8]([H:9])([H:10])[H:11],-3.4817143884400004
[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[O:12][H:13].[H:1][C:2][O:3][C:4][H:5]>>[H:1][C:2][O:3][C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[O:12][H:13],-4.746176986559999
[C:5]([H:6])([H:7])[H:8].[H:1][O:2][C:3](=[O:4])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14]>>[H:1][O:2][C:3]([O:4][C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],0.320285838331
[C:2]([H:3])/[C:4]([H:5])=[C:6](\[H:7])[O:8][H:9].[O:1]>>[O:1]=[C:2]([H:3])/[C:4]([H:5])=[C:6](\[H:7])[O:8][H:9],-7.68927065522
[H:15].[H:1][C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[O:11][C:12]([H:13])[H:14]>>[H:1][C:2]([H:3])[O:4][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[O:11][C:12]([H:13])([H:14])[H:15],-4.3221145873400015
[C:3]([H:4])#[C:5]/[C:6]([H:7])=[C:8](\[H:9])[C:10]([H:11])([H:12])[H:13].[H:1][O:2]>>[H:1][O:2][C:3]([H:4])=[C:5]=[C:6]([H:7])[C:8]([H:9])[C:10]([H:11])([H:12])[H:13],-3.43301578823
[C:11]([H:12])([H:13])[H:14].[H:1][O:2][C:3]([H:4])[C:5]#[C:6][C:7]([H:8])([H:9])[H:10]>>[H:1][O:2][C:3]([H:4])=[C:5]=[C:6]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],-3.41274795115
[C:3]([C:4]([H:5])([H:6])[C:7]([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16].[H:1][C:2]>>[H:1][C:2]=[C:3]([C:4]([H:5])([H:6])[C:7]([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16],-8.243284427999999
[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])=[C:12]([H:13])[H:14].[O:1]>>[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])=[C:12]([H:13])[H:14],-8.38035110131
[C:2]([H:3])([H:4])[C:5]([O:6][C:7]([H:8])([H:9])[H:10])=[C:11]([H:12])[H:13].[O:1]>>[O:1][C:2]([H:3])([H:4])[C:5]([O:6][C:7]([H:8])([H:9])[H:10])=[C:11]([H:12])[H:13],-4.1251969436300016
[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[H:18].[H:1][O:2][C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[H:18],-3.70421769733
[C:7]=[C:8]([H:9])[H:10].[H:1][O:2][C:3][C:4]([H:5])=[O:6]>>[H:1][O:2][C:3][C:4]([H:5])[O:6][C:7]=[C:8]([H:9])[H:10],-1.91680880463
[H:10].[O:1]=[C:2]([H:3])[C@:4]([O:5][H:6])([C:7]([H:8])[H:9])[C:11]([H:12])([H:13])[H:14]>>[O:1]=[C:2]([H:3])[C:4]([O:5][H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],-4.5530684905
[H:1][C:2]#[C:3][O:5]/[C:6]([H:7])=[C:8](\[H:9])[O:10][H:11].[H:4]>>[H:1][C:2]=[C:3]([H:4])[O:5]/[C:6]([H:7])=[C:8](\[H:9])[O:10][H:11],-2.1650843629
[C:6]=[C:7]([H:8])[H:9].[O:1][O:2][C:3]([H:4])=[C:5]>>[O:1][O:2][C:3]([H:4])[C:5]#[C:6][C:7]([H:8])[H:9],-6.64437558915
[H:1][C:2]([H:3])=[C:4][C:11]([H:12])([H:13])[H:14].[H:5][C:7]([H:6])=[C:8]([H:9])[H:10]>>[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],-1.64678903908
[C:5]=[C:6]([H:7])[H:8].[H:1][O:2][C:3](=[O:4])[C:9]([H:10])[H:11]>>[H:1][O:2][C:3]([O:4][C:5]=[C:6]([H:7])[H:8])=[C:9]([H:10])[H:11],-1.74609847995
[H:1][O:2][C:3]#[C:4][C@@:5]([H:6])([O:7])[C:9]([H:10])([H:11])[H:12].[H:8]>>[H:1][O:2][C:3]#[C:4][C@@:5]([H:6])([O:7][H:8])[C:9]([H:10])([H:11])[H:12],-4.65011244456
[H:12].[O:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[H:11]>>[O:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12],-4.575682559380001
[C:9]([H:10])([C:11]([H:12])([H:13])[H:14])[C:15]([H:16])([H:17])[H:18].[H:1][O:2][C:3]([H:4])[C:5]([H:6])([H:7])[H:8]>>[H:1][O:2][C@:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([C:11]([H:12])([H:13])[H:14])[C:15]([H:16])([H:17])[H:18],-3.5191056140199994
[C:1]#[C:2][C:3]([H:4])=[C:5]([H:6])[H:7].[C:8]([H:9])[O:10][H:11]>>[C:1]/[C:2]([C:3]([H:4])=[C:5]([H:6])[H:7])=[C:8](/[H:9])[O:10][H:11],-2.97197818652
[C:4]([O:5][C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16].[H:1][C:2][H:3]>>[H:1][C:2]([H:3])=[C:4]([O:5][C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16],-7.099753999999999
[C:5]([H:6])#[C:7][H:8].[H:1][C:2]([C:3]([H:4])[C:11]([H:12])([H:13])[O:14][H:15])([H:9])[H:10]>>[H:1][C:2]=[C:3]([H:4])[C@@:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[O:14][H:15],-1.33421845156
[H:5].[O:1]=[C:2]([H:3])[C:4]([O:6][C:7][H:8])[C:9]([H:10])([H:11])[H:12]>>[O:1]=[C:2]([H:3])[C@@:4]([H:5])([O:6][C:7][H:8])[C:9]([H:10])([H:11])[H:12],-3.8373473132
[H:13].[O:1]=[C:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[O:9][C:10]([H:11])[H:12]>>[O:1]=[C:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[O:9][C:10]([H:11])([H:12])[H:13],-4.32924278192
[C:6]#[C:7][O:8][C:9]([H:10])([H:11])[H:12].[H:1][O:2][C:3]([H:4])[H:5]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]#[C:7][O:8][C:9]([H:10])([H:11])[H:12],-4.79534844549
[H:15].[H:1][O:2][C@@:3]([H:4])([C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[O:11][C:12]([H:13])[H:14]>>[H:1][O:2][C@@:3]([H:4])([C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[O:11][C:12]([H:13])([H:14])[H:15],-4.298223242
[C:3]#[C:4][C:5]([H:6])([H:7])[O:8][H:9].[H:1][O:2]>>[H:1][O:2][C:3]#[C:4][C:5]([H:6])([H:7])[O:8][H:9],-6.868297416900001
[C:5]([H:6])=[C:7]([H:8])[H:9].[O:1]=[C:2]([H:3])[H:4]>>[O:1][C:2]([H:3])([H:4])[C:5]([H:6])=[C:7]([H:8])[H:9],-1.26131323112
[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])=[C:12][H:13].[H:1][C:2]=[O:3]>>[H:1][C:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])=[C:12][H:13],-0.845206266661
[C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17].[O:1]>>[O:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17],-4.1126293190900025
[C:14]([H:15])([H:16])[H:17].[H:1][C:2](=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[H:11])[C:12][H:13]>>[H:1]/[C:2]([C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[H:11])=[C:12](/[H:13])[C:14]([H:15])([H:16])[H:17],-4.91092871314
[C:7]([H:8])=[C:9]([H:10])[H:11].[H:1][O:2][C:3]=[C:4]([H:5])[H:6]>>[H:1][O:2][C:3][C:4]([H:5])([H:6])[C:7]([H:8])=[C:9]([H:10])[H:11],-2.82015316847
[C:5]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13].[O:1][C:2]#[C:3][H:4]>>[O:1]=[C:2][C:3]([H:4])=[C:5]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13],-5.17031129298
[C:3]([H:4])([H:5])[C:6]([H:7])=[C:8]=[C:9]([H:10])[H:11].[O:1]=[O:2]>>[O:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])=[C:8]=[C:9]([H:10])[H:11],-0.86717555031
[H:1][C:2]([H:3])([H:4])[C:5].[O:6][C:7]#[C:8][C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])([H:4])[C:5][O:6][C:7]#[C:8][C:9]([H:10])([H:11])[H:12],-2.82060025506
[H:1][O:2][C:3](=[C:4]([H:5])[H:6])[C:8]([H:9])([H:10])[O:11][H:12].[H:7]>>[H:1][O:2][C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[O:11][H:12],-1.99751319263
[C:1]#[C:2].[C:3](#[C:4][H:5])[O:6][C:7]([H:8])([H:9])[H:10]>>[C:1]#[C:2][C:3](=[C:4][H:5])[O:6][C:7]([H:8])([H:9])[H:10],-3.47230555539
[C:11]([H:12])([H:13])[H:14].[H:1][O:2][C:3]([H:4])[O:5][C:6]([H:7])=[C:8]([H:9])[H:10]>>[H:1][O:2][C@@:3]([H:4])([O:5][C:6]([H:7])=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],-4.02734131859
[H:10].[H:1][C:2]([H:3])[C:4]([H:5])([H:6])/[C:7]=[C:8](\[H:9])[C:11]([H:12])([H:13])[C:14]([H:15])[H:16]>>[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[C:7][C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[C:14]([H:15])[H:16],-1.7592709764
[H:4].[O:1]=[C:2]=[C:3]([O:5][C:6][H:7])[C:8]([H:9])([H:10])[H:11]>>[O:1]=[C:2][C@:3]([H:4])([O:5][C:6][H:7])[C:8]([H:9])([H:10])[H:11],-2.42995419438
[C:3]#[C:4][H:5].[H:1][C:2]([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])[H:15]>>[H:1][C:2]#[C:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])[H:15],-5.626889269319999
[H:4].[O:1]=[C:2]([H:3])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11][O:12][H:13]>>[O:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11][O:12][H:13],-1.00112251698
[H:1][O:2]/[C:3]=[C:4](\[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16].[H:5]>>[H:1][O:2][C:3][C@@:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16],-2.85442593048
[C:1].[C:2]([H:3])([H:4])[O:5][C:6]([H:7])([H:8])[O:9][H:10]>>[C:1][C:2]([H:3])([H:4])[O:5][C:6]([H:7])([H:8])[O:9][H:10],-3.44298230541
[H:13].[H:1][C:2]#[C:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]#[C:11][H:12]>>[H:1][C:2]#[C:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]=[C:11]([H:12])[H:13],-1.92849760652
[C:1]#[C:2].[O:3]=[C:4]([H:5])[C:6]([H:7])([H:8])[O:9][H:10]>>[C:1]#[C:2][O:3][C:4]([H:5])[C:6]([H:7])([H:8])[O:9][H:10],-2.3897146515400003
[H:1][C:2]#[C:3]/[C:5]([H:6])=[C:7]/[C:8]([H:9])([H:10])[O:11][H:12].[H:4]>>[H:1][C:2]=[C:3]([H:4])/[C:5]([H:6])=[C:7]/[C:8]([H:9])([H:10])[O:11][H:12],-1.94653884477
[C:1]#[C:2].[C:3](=[O:4])([H:5])[H:6]>>[C:1]#[C:2][C:3]([O:4])([H:5])[H:6],-1.37775478854
[H:1][C:2]#[C:3][C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[O:12][H:13].[O:4][H:5]>>[H:1][C:2]=[C:3]([O:4][H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[O:12][H:13],-2.81266573455
[C:4](=[O:5])[H:6].[O:1][C:2][C:3]>>[O:1][C:2]#[C:3][C:4](=[O:5])[H:6],-3.99929177654
[H:1][C:2]([H:3])[O:4][C:5]=[C:7]([H:8])[H:9].[H:6]>>[H:1][C:2]([H:3])[O:4][C:5]([H:6])=[C:7]([H:8])[H:9],-4.87557252061
[C:2]([H:3])=[C:4]([H:5])[C@@:6]([H:7])([O:8][H:9])[C:10]([H:11])([H:12])[H:13].[O:1]>>[O:1]=[C:2]([H:3])[C:4]([H:5])[C@:6]([H:7])([O:8][H:9])[C:10]([H:11])([H:12])[H:13],-5.78675957421
[H:1][C:2]=[C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:3]>>[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15],-4.96050285976
[O:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]#[C:10][H:11].[O:9]>>[O:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8](=[O:9])[C:10][H:11],-2.71199646488
[H:16].[H:1][C:2]([H:3])([H:4])[O:5][C:6]([H:7])([H:8])[C:9][C:10]([H:11])([H:12])[C:13]([H:14])[H:15]>>[H:1][C:2]([H:3])([H:4])[O:5][C:6]([H:7])([H:8])[C:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16],-4.4171738717
[H:17].[H:1][C:2]([H:3])=[C:4][C@@:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[C:14]([H:15])[H:16]>>[H:1][C:2]([H:3])=[C:4][C@@:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17],-4.56387450846
[C:2]([H:3])#[C:4][C:5][O:6][H:7].[O:1]>>[O:1]=[C:2]([H:3])[C:4]#[C:5][O:6][H:7],-6.36085921204
[C:11]([H:12])([H:13])[H:14].[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]>>[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10][C:11]([H:12])([H:13])[H:14],-3.82160512847
[C:11]([H:12])[H:13].[H:1][O:2][C:3]([H:4])([H:5])[C:6]#[C:7][C:8]([H:9])[H:10]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]#[C:7][C:8]([H:9])([H:10])[C:11]([H:12])[H:13],-4.63263905441
[C:3]([H:4])([H:5])[H:6].[O:1]=[C:2][C:7]([H:8])([H:9])[O:10][C:11]([H:12])([H:13])[H:14]>>[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[O:10][C:11]([H:12])([H:13])[H:14],-3.87605886961
[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16].[H:1][C:2][O:3][C:4]([H:5])[C:6]([H:7])([H:8])[H:9]>>[H:1][C:2][O:3][C@@:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16],-3.87163828165
[H:3].[O:1]=[C:2][C:4]([H:5])([H:6])[C:7]([H:8])=[C:9]([H:10])[H:11]>>[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])=[C:9]([H:10])[H:11],-4.07359160037
[C:1][O:2][C:3]=[C:4]=[O:5].[C:6]([H:7])([H:8])[H:9]>>[C:1][O:2][C:3]#[C:4][O:5][C:6]([H:7])([H:8])[H:9],-0.592079093949
[C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11].[H:1][C:2]=[O:3]>>[H:1][C:2][O:3]/[C:4]([H:5])=[C:6](\[H:7])[C:8]([H:9])([H:10])[H:11],-1.4338704724
[H:13].[H:1][C:2]([H:3])[C:4](=[C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])=[C:14]([H:15])[H:16]>>[H:1][C:2]([H:3])[C:4](=[C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[C:14]([H:15])[H:16],-1.7561696516499998
[H:3].[O:1]=[C:2][C:4]([H:5])([H:6])[C@@:7]([H:8])([O:9][H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C@:7]([H:8])([O:9][H:10])[C:11]([H:12])([H:13])[H:14],-3.98999584657
[H:1].[O:2][C@@:3]([H:4])([C:5]#[C:6][C:7]([H:8])([H:9])[H:10])[O:11][H:12]>>[H:1][O:2][C:3]([H:4])([C:5]#[C:6][C:7]([H:8])([H:9])[H:10])[O:11][H:12],-4.60443458607
[C:3][C:4]([H:5])([H:6])[H:7].[O:1]=[C:2]=[C:8]([H:9])[H:10]>>[O:1]=[C:2]([C:3][C:4]([H:5])([H:6])[H:7])[C:8]([H:9])[H:10],-1.23492329792
[H:14].[H:1][O:2]/[C:3]=[C:4](\[H:5])[C:6]([H:7])([H:8])[C:9]([H:10])=[C:11]([H:12])[H:13]>>[H:1][O:2]/[C:3]=[C:4](\[H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:11]([H:12])([H:13])[H:14],-1.91117525821
[C:8]([H:9])([H:10])[H:11].[H:1][O:2][C:3]([H:4])([H:5])[C:6][H:7]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:8]([H:9])([H:10])[H:11],-4.753210901969999
[C:8]([H:9])([H:10])[H:11].[O:1][C:2]([H:3])([H:4])[C:5]=[C:6]=[O:7]>>[O:1][C:2]([H:3])([H:4])[C:5]#[C:6][O:7][C:8]([H:9])([H:10])[H:11],-2.09570001448
[C:6]([H:7])([H:8])[O:9][C:10][H:11].[O:1]=[C:2]=[C:3]([H:4])[H:5]>>[O:1]=[C:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[O:9][C:10][H:11],-1.34287905734
[H:1].[O:2][O:3][C:4]([H:5])=[C:6]=[C:7]([H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][O:2][O:3][C:4]([H:5])=[C:6]=[C:7]([H:8])[C:9]([H:10])([H:11])[H:12],-3.67484590504
[C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11].[H:1][O:2][C:3]>>[H:1][O:2][C:3]/[C:4]([H:5])=[C:6](\[H:7])[C:8]([H:9])([H:10])[H:11],-4.1484752162900005
[H:1][C:2]#[C:3][O:4][C:5]([H:6])=[C:7]=[C:9]([H:10])[H:11].[H:8]>>[H:1][C:2]#[C:3][O:4][C:5]([H:6])[C:7]([H:8])=[C:9]([H:10])[H:11],-3.07159610147
[H:1][O:2][C:3](=[C:4]([H:5])[H:6])[C:8]([H:9])([H:10])[C:11]=[C:12]([H:13])[H:14].[H:7]>>[H:1][O:2][C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]=[C:12]([H:13])[H:14],-1.8671576249
[C:4]([H:5])[C:6]([H:7])([H:8])[C:9][O:10][H:11].[H:1][C:2]=[O:3]>>[H:1][C:2][O:3][C:4]([H:5])[C:6]([H:7])([H:8])[C:9][O:10][H:11],-1.86115710144
[H:14].[H:1][O:2][C:3]([H:4])([O:5][H:6])[C:7]([H:8])([H:9])[C:10]=[C:11]([H:12])[H:13]>>[H:1][O:2][C:3]([H:4])([O:5][H:6])[C:7]([H:8])([H:9])[C:10][C:11]([H:12])([H:13])[H:14],-2.03965447819
[C:10]([H:11])[C:12]([H:13])([H:14])[H:15].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[O:8][H:9]>>[H:1][O:2][C:3]([H:4])([H:5])[C@@:6]([H:7])([O:8][H:9])[C:10]([H:11])[C:12]([H:13])([H:14])[H:15],-4.64922219248
[C:8]([H:9])([H:14])[H:15].[H:1][C:2]([H:3])=[C:4][C:5]([H:6])([H:7])[C:10]([H:11])=[C:12][H:13]>>[H:1][C:2]([H:3])=[C:4][C:5]([H:6])([H:7])/[C:8]([H:9])=[C:10](\[H:11])[C:12]([H:13])([H:14])[H:15],-4.49804024007
[C:11]([H:12])[C:13]([H:14])([H:15])[H:16].[H:1][O:2][C:3]([C:4]([H:5])([H:6])[H:7])=[C:8]([H:9])[H:10]>>[H:1][O:2][C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[C:13]([H:14])([H:15])[H:16],-2.21536176
[C:3]([H:4])=[C:5]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16].[H:1][O:2]>>[H:1][O:2]/[C:3]([H:4])=[C:5](\[C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16],-6.07191201241
[H:12].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[O:9][C:10]([H:11])=[C:13]([H:14])[H:15]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[O:9][C:10]([H:11])([H:12])[C:13]([H:14])[H:15],-1.5853695290399998
[H:15].[H:1][C:2]([H:3])[O:4][C:5]([H:6])([H:7])[O:8][C:9]([H:10])([H:11])[C:12]([H:13])[H:14]>>[H:1][C:2]([H:3])[O:4][C:5]([H:6])([H:7])[O:8][C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15],-4.38631778615
[C:11]([H:12])([H:13])[H:14].[H:1][O:2]/[C:3]=[C:4](\[H:5])[C:6]([H:7])([H:8])[O:9][H:10]>>[H:1][O:2]/[C:3](=[C:4](/[H:5])[C:6]([H:7])([H:8])[O:9][H:10])[C:11]([H:12])([H:13])[H:14],-4.37715811474
[H:1][C:2][O:3][C:4]([H:5])[C:7]([H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16].[H:6]>>[H:1][C:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16],-4.37738869737
[H:14].[H:1][O:2][C:3]([O:4][H:5])([C:6]([H:7])=[C:8]([H:9])[H:10])[C:11]([H:12])[H:13]>>[H:1][O:2][C:3]([O:4][H:5])([C:6]([H:7])=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],-4.613702594059999
[H:1][C:2][C:4]([H:5])([H:6])[O:7][C:8]=[C:9]([H:10])[H:11].[H:3]>>[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[O:7][C:8]=[C:9]([H:10])[H:11],-5.19152522356
[C:1]#[C:2][C:3]([H:4])=[C:5]([H:6])[H:7].[C:8]([H:9])([H:10])[O:11][H:12]>>[C:1]=[C:2]([C:3]([H:4])=[C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[O:11][H:12],-3.09088867574
[C:5]([O:6][C:7]([H:8])([H:9])[H:10])=[C:11]([H:12])[H:13].[O:1]=[C:2]([H:3])[H:4]>>[O:1][C:2]([H:3])([H:4])[C:5]([O:6][C:7]([H:8])([H:9])[H:10])=[C:11]([H:12])[H:13],-1.0931000834
